ID PUMS Occupation,PUMS Occupation,Average Wage (2014),Average Wage (2015),Average Wage (2016),Average Wage (2017),Average Wage (2018),Average Wage (2019),Average Wage Appx MOE (2014),Average Wage Appx MOE (2015),Average Wage Appx MOE (2016),Average Wage Appx MOE (2017),Average Wage Appx MOE (2018),Average Wage Appx MOE (2019)
"472161","Plasterers & stucco masons",22892.12593464983,24753.298150136667,27941.940061396777,29082.14688831459,25688.444011243086,29811.556443822657,2787.61633860241,2767.7812746835702,4486.64769376416,7078.092422940813,3028.676509733504,3059.871493276325
"472181","Roofers",19494.72573662502,20715.655327558223,22525.479768593697,24460.676725771733,24895.54407474161,28419.552076733948,957.4296000450985,1067.6439086719106,1354.039528232448,1101.162857460354,1174.4532521703536,1577.4296988269623
"472211","Sheet metal workers",32843.85875504871,35169.86600525015,34777.88318351542,37661.71593099079,39378.72163864815,41725.94025331198,1513.038812122577,1706.425186602086,1706.6119088679613,1919.8538077485105,2265.2577676911924,2193.591027526729
"472221","Structural iron & steel workers",36711.39464298801,39126.28815017065,41967.968393584524,45663.329544531945,45328.36408666894,45886.87111571123,2415.977880794447,2863.0200913092613,3211.126357928257,4019.9441970699563,3519.035428222867,2771.31371323503
"472231","Solar photovoltaic installers",,,,,30602.10639374425,46265.79732035644,,,,,4493.863531280376,16314.106641438173
"472XXX","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",23050.781647495587,25251.18273002444,26931.108341241325,28140.053285838905,30557.571983798203,28767.024298788885,1480.157268894733,1462.5550143569071,2035.0841500531267,1675.782126716964,1821.9837124575706,1616.5930485686047
"473010","Helpers, construction trades",19684.578447755324,19998.733867147508,18415.2968307608,18764.597654953082,18883.98043202033,21241.973486911666,1832.2156158361215,2700.5390418297106,1740.0856761120508,1884.6496145500491,1941.6131027787694,1996.7048355723355
"474011","Construction & building inspectors",40534.16737464987,41140.5012114418,43818.23431404844,46334.61870503597,43528.51058221568,47180.37883523734,3030.1644067030134,2899.457168983426,2666.8942502866353,3154.3949790165702,2809.4015860489894,3047.18371632847
"474021","Elevator installers & repairers",77681.17521453608,69832.92802734739,74823.62590239677,81648.08808898985,78993.51349393226,81747.32348993288,9392.494648389033,6256.2130703502435,7725.275439420893,10021.06007965101,6417.894795476255,7377.51932551472
"474031","Fence erectors",20808.487058004765,18131.325747273895,22424.01378077004,18614.228760203958,24142.892926528937,21550.05691868759,2608.117574097942,2295.34255785853,2881.199921458359,2558.8312524747666,2948.046212468225,2991.42384210804
"474041","Hazardous materials removal workers",34115.44932102934,34259.3518768566,32567.802451402855,36178.96082255303,36120.68584413848,33843.363379253715,4274.9146514458425,4046.5975746229938,3167.941487943602,3234.379939757912,3154.658090209857,4641.295574772757
"474051","Highway maintenance workers",31561.728129893403,33136.09149046959,31943.210950517594,34070.053493173604,35420.01580807634,35474.32423060251,1943.2011677003354,1692.4926276341503,1715.933571982499,1959.5400573247246,1878.7361701957798,1704.283131071622
"474061","Railtrack laying & maintenance equipment operators",43671.91989893472,47464.89208514383,44600.013064576335,46217.0147368421,47075.4348218313,51450.969014084505,5272.833963071117,4898.80560591812,6560.406813323439,8626.604827273333,12380.363864200473,8061.393268047435
"4740XX","Other construction and related workers",,,,,33783.57118618442,32346.596092122305,,,,,3710.6083003868175,2962.151752911951
"475020","Surface mining machine operators and earth drillers",,,,,46333.96708760852,48815.970174733884,,,,,4550.063957494264,5556.895915941687
"475032","Explosives workers, ordnance handling experts, and blasters",,,,,39414.55618064516,45510.36756756757,,,,,5666.636263093002,5423.3662914106935
"475040","Mining machine operators",54053.85543538718,57202.786291262135,54029.12039989106,55457.791265647604,55725.612583988746,58596.48291657158,3435.09453736345,4188.558379249382,4194.820543229004,3882.1896759126084,3758.4845125770116,4388.145752570886
"4750XX","Miscellaneous extraction workers, including roof bolters & helpers",47821.2269174492,49289.763844044755,41806.201343722765,43392.66418135586,50124.4575925761,50834.414513130374,3084.1523849580735,3955.4650651545294,3686.666653024265,3443.8791220580306,3247.4421743736707,3529.065395735318
"4750YY","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",63395.67051642438,66033.48184445282,50792.65289386532,51696.933463469046,58978.55513193322,57374.70729990007,6335.46299990568,7536.771472260355,6583.72020609346,6864.96925676162,6844.104990330036,6489.992327853236
"491011","Firstline supervisors of mechanics, installers, & repairers",54354.319484551306,52475.45096508071,54315.98747493472,56416.82340565207,59724.400717669196,59142.55797280332,1856.8539570235416,1688.5473987720404,1780.637837079953,1907.4876868115102,1983.3327303191616,1877.5332659036537
"492011","Computer, automated teller, & office machine repairers",32046.334402803557,34237.41908244067,34593.697688853674,35280.205043186375,34761.171100227104,37549.40096668411,1488.2921017662923,1539.3594856042484,1645.555364127571,1652.407433652174,1876.3362614091134,2195.7583026081143
"492020","Radio & telecommunications equipment installers & repairers",43454.72959874357,42523.91859067998,42469.59131812072,45194.29779096823,47880.816140548195,46576.80136124625,1950.0409252309344,1760.0132692163163,1844.9263397528355,2733.2833716283812,2099.4196045754793,2217.6767660240757
"492091","Avionics technicians",46228.62332309367,39319.32691155919,39208.24966302232,43336.92941462821,45845.245207563574,46394.92165681865,4233.559171515481,4037.6449591540336,4350.424197678991,4628.629567908242,5216.038330255067,4241.045913541427
"492092","Electric motor, power tool, & related repairers",40235.587631876755,39077.25306577481,39851.08365504045,43780.052032922395,44918.6036741669,46984.00411240576,4516.77725534717,4368.461159273577,4325.076308788674,4777.154280011764,4509.4985362160305,4740.481887793253
"492097","Electronic home entertainment equipment installers & repairers",30394.36809676419,32834.191279659295,31550.314184268027,36133.514537705196,35669.66931878883,35488.64316882971,2736.415182453824,4747.65053714638,3688.8403061350623,5182.117230206612,4684.066783870127,7238.02384596269
"492098","Security & fire alarm systems installers",37421.462160494855,38069.241737917655,37659.226260257914,41358.95355369336,40981.286068261135,41513.99127546806,3118.381288493755,2728.1521808950965,2371.4513155020086,3248.402162534593,2460.684916255424,2672.8717910920736
"49209X","Electrical & electronics repairers, transportation equipment, & industrial & utility",45691.921790745306,44618.057589434975,50182.402937249666,48421.33198805838,40568.0696125908,49317.75371304308,5351.193312341503,5211.989376655937,7087.903911827062,6410.971447202361,4091.889330178003,4287.511078507471
"493011","Aircraft mechanics & service technicians",45845.94930106189,47319.02972821973,50157.713232906026,50914.78888108235,54629.595179372736,55892.784657206,1737.3476133888146,1666.0302132441225,1876.5032200947442,1800.6555975396816,2242.0278286825164,2395.6850011637903
"493021","Automotive body & related repairers",29138.0252653498,31794.68589657684,31913.044697522637,34114.718469578336,36090.86950308701,35961.94581512371,1761.2913180506425,1745.887325884692,1702.796876335357,1799.621105057074,1990.9182249272951,1800.635694530339
"493022","Automotive glass installers & repairers",23768.16781733899,26641.781344498722,24534.714131428096,32518.613247288697,27849.493465657855,34037.351824396676,3285.24895680153,3589.5963574841558,3679.8866271498305,5549.792572701045,3504.553977505546,3671.663663594941
"493023","Automotive service technicians & mechanics",28450.19805360347,29403.547624098002,29884.60926901703,31236.930644276355,32700.962293170953,33831.34998171356,649.6584869532293,766.1676106092797,664.642211932493,747.4154875097583,747.0842400290384,760.3593197145265
"493031","Bus & truck mechanics & diesel engine specialists",36997.03138327572,37203.06323227656,38354.64021758203,39913.442487867396,42561.776809170515,43129.76394037451,1176.918584922451,1069.8710886290387,1100.1037273300658,1165.5424007091856,1349.2607010403003,1302.5031541020783
"493040","Heavy vehicle & mobile equipment service technicians & mechanics",42857.292150548776,43549.29916631039,44525.73486755117,47760.2562536185,45031.43219698005,50402.53122359979,1606.9489332894248,1855.6963823217643,1544.2879929005178,1771.5996187010776,1497.6197830749209,1737.7151028958262
"493050","Small engine mechanics",22980.770746064125,22258.321162114316,24833.694910519425,24189.602158573463,22033.406554490313,27662.600702576114,2179.1364337587665,3004.279933838497,3041.7064304600603,2835.936039106611,2462.6018829573154,2706.2052264738313
"493090","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers",19894.784673579463,23847.03529328579,22337.412413805992,23442.839565200033,23637.992832394153,25301.43544296819,1859.4902468951202,2485.862341803488,1577.3420926666129,1563.175028028653,1828.136807653484,1737.027058288307
"499010","Control & valve installers & repairers",46791.806826687956,49119.71816257936,45737.053702882484,49652.714429207794,54831.718857860054,52573.934218141134,7170.036220430522,5637.027520667224,5113.165014857671,6051.441223377437,6255.565570837303,5870.445248229238
"499021","Heating, air conditioning, & refrigeration mechanics & installers",34805.352738535206,36589.21113665484,37442.582866284276,40537.821893358334,41834.64623642304,43459.405771742124,1105.479588952448,1075.840809600638,1213.1339453783885,1219.9079161770508,1307.1662083875497,1318.1548960447321
"499031","Home appliance repairers",23883.59130209793,28335.127120856174,28326.16785602783,28841.395920411425,28733.029980677733,31004.67338460002,3058.504908212028,4272.658418267215,3418.929558122026,3230.8483414337834,3380.22914416941,4660.479382119364
"499043","Maintenance workers, machinery",40476.02136775461,45323.31502014867,42066.806263742794,42576.211891409635,43192.72521662099,47095.68804878737,3493.711743719178,5212.908017735458,5018.374363842363,4721.5590759973875,4118.34154093036,4025.2783739237357
"499044","Millwrights",48295.10515628641,48579.509895227005,52570.61717961183,49649.79634561905,52704.12226024904,56575.67593337686,3734.642915478383,3200.657795501838,3978.423671213795,3738.001085540895,4399.550352635027,4002.44660986766
"49904X","Industrial & refractory machinery mechanics",41660.71520678296,43117.131919805615,43639.945526464,46158.1000729514,46361.2582963049,48769.92306578451,1116.6570648638062,1050.9223637235557,1159.2407249152452,1304.2846739284546,1364.7512689552389,1273.2045524283872
"499051","Electrical powerline installers & repairers",60733.36603884358,64152.520326419486,62022.61322052709,68504.17053240503,72089.13452309306,73742.43682605786,2918.0991499603783,3032.868635109425,3085.491215857447,3489.167522612414,3482.29137580036,3556.838050027231
"499052","Telecommunications line installers & repairers",40980.26876305649,42753.168177173946,42883.11500883007,44350.73137483356,46191.24771508047,47807.014115813,1856.4129836433015,2077.129906753259,1905.525982783385,1983.912964812945,1959.1725059649216,1914.7836319015946
"499060","Precision instrument & equipment repairers",37403.91555503833,38489.4764895978,38557.96609951681,42437.86860592051,42140.12146468856,42736.415258893976,3283.205509279279,3278.6321444601576,3051.084240852743,3925.7597701849445,3648.091998607694,3697.157092809445
"499071","Maintenance & repair workers, general",36188.277313013255,36075.87976938514,38156.86776178708,39254.860862530004,41418.94885261465,40957.67887681429,858.8982806859377,839.2822252576548,954.8942339376954,975.0798226757028,1037.6153663711846,946.1590124920973
"499091","Coin, vending, & amusement machine servicers & repairers",25268.306368110447,23964.65512882839,26166.65476649942,30053.791645177927,32225.587555717273,27798.186295299136,3124.165294102193,3137.240034477363,2594.1949410101997,3597.025987609116,3494.1046200978576,3893.475478768202
"499094","Locksmiths & safe repairers",31556.858431529192,29776.42709941599,32605.01257861635,30490.546878997186,35088.986791048745,30980.7362243556,7356.10440673791,4144.927335059961,4305.307623255219,3785.8691454262025,4596.626847695281,4155.321569652142
"499096","Riggers",33007.877872340425,43777.382327886626,42172.654335690364,41384.69208890065,42569.26232340058,42208.23553349068,5102.789291259973,7035.38900025203,5655.092629015954,5566.238593332451,8245.189507134262,6333.063229252697
"499098","Helpersinstallation, maintenance, & repair workers ",16506.501191561976,18015.56397087505,19559.75366270404,18969.815836782473,17728.77447153495,20365.210863468634,2043.6468711384691,2483.3404329041778,3172.734242096274,3467.439310521201,2947.3014051155697,3087.944165138699
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",29913.93519432049,31237.48989624202,31093.403440040165,32538.343619454008,31377.703591623747,35497.81577798634,1327.1250708505165,1217.9435245831812,1390.5887367300286,1437.1245023038346,1493.3952977269,1807.0375064489326
"511011","Firstline supervisors of production & operating workers",49865.07851199321,51496.274001136146,52000.839384672356,54089.66478611511,56309.380641356576,53707.466269938544,1058.772540551824,1095.9648588242226,1044.128336306558,1159.9477659383663,1164.8649106183552,1065.2052231191808
"512020","Electrical, electronics, & electromechanical assemblers",23358.31959932076,26700.47865136503,25704.20208528803,27034.50069645553,28291.43925667828,29125.531060111174,1119.6891859960776,1381.0968182969523,1171.0472150733754,1537.2412892642296,1469.38989093049,1571.9558867269955
"512031","Engine & other machine assemblers",29211.56264258555,33804.57929927788,35852.96446186068,35123.636503067486,40322.247361379515,41520.086006467965,3979.1686689148296,4937.601354630813,5426.543902039762,6753.399269456729,5952.520656892577,6208.017809147153
"512041","Structural metal fabricators & fitters",33672.0067081246,32905.87892596938,37050.194819089615,40226.08490287923,37854.13884259713,40524.162481310836,3271.633133840067,3242.5443038303047,3661.7031535248466,4343.442926922418,4347.94822214783,5039.513175985685
"5120XX","Other assemblers and fabricators",,,,,28336.09847510464,28846.073390728845,,,,,576.2833086649215,582.4207131987987
"513011","Bakers",16817.17048497371,17626.67715181346,17576.46347926611,18910.871504713155,19283.26554103458,19722.835193246632,947.6814058121746,959.2653625184863,742.3434069227014,856.5075209465792,1124.8897905645476,850.5321623508642
"513020","Butchers & other meat, poultry, & fish processing workers",22554.470797707814,23367.916005486102,24402.254535863103,24522.141085973137,26032.003004006445,26811.420555329325,866.9827214794525,919.5335954992111,1020.0937293064599,920.1468793386383,1031.1985130204157,1135.681851568636
"513091","Food & tobacco roasting, baking, & drying machine operators & tenders",23062.85043754972,25950.68278631285,23139.309581922684,24388.7943735934,30000.154605263157,30735.20916296153,4954.325115006234,4272.0480135482185,7339.831072323011,4546.532635469991,4631.930798361653,5063.738793600748
"513092","Food batchmakers",19889.67922171768,19207.672680368774,23023.337169997005,22674.477794384013,22714.559410281705,22980.904928871165,1330.811691969088,1220.9411862695906,2054.7346194028,1827.601087006656,1494.5101060322468,1831.8360968268385
"513093","Food cooking machine operators & tenders",16081.349869451697,14838.417259211377,16944.368158894216,18701.01291849848,17196.257007330747,19195.310355761303,4131.528020239419,2985.5520124151935,3375.8719066377357,3447.612303699845,3009.6111394897407,4097.7891630463455
"513099","Food processing workers, all other",26318.657217873897,27270.071640012542,27954.85006471469,28240.588040259114,30094.411436158538,30301.429971015175,1805.5693260994697,1281.6637523285253,1320.0661445929713,1626.3900119112345,1594.4677094394517,1313.1614056415772
"514020","Forming machine setters, operators, and tenders, metal and plastic",,,,,40886.19620623137,40694.08361387839,,,,,5929.540007135072,4244.151604274944
"514031","Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",,,,,30391.796103354867,31481.354426852176,,,,,1715.1559030853434,2026.170576468574
"514033","Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",,,,,29674.267250882865,33682.21923510379,,,,,2520.57171672456,2425.1201250089066
"51403X","Other machine tool setters, operators, and tenders, metal and plastic",,,,,32167.691268423405,37281.47155984646,,,,,4507.99242510871,4667.732074586813
"514041","Machinists",39384.31923844268,39645.17441499024,40738.329403161275,41058.60716949035,41972.555296875165,43410.92518082493,1055.3623091144714,1070.6614734622312,1252.7125772702855,1119.555608359514,1236.2386713032274,1198.19917929487
"514050","Metal furnace operators, tenders, pourers, & casters",37409.38040602989,38366.67849090636,37135.00424328147,36646.99831063246,43421.88358040606,45211.70670409732,3349.8417516151408,3790.840640189547,3690.923895686903,3576.4668131509743,5428.033619422756,4545.04546694221
"5140XX","Model makers, patternmakers, & molding machine setters, metal & plastic",30536.407233926766,31574.470120595568,31142.341499345264,35185.03591160221,33208.15561439865,35742.00894037431,2514.5615003263756,2456.9754129114826,2450.3854496169115,3125.5574715414336,2883.2970784442896,3620.488806698106
"514111","Tool & die makers",44807.83405427784,44176.44357317248,48890.73615729963,48166.72486514491,49367.10022465931,50751.55544196824,2717.4906269185035,2929.997264092296,3724.3180055977373,3002.9124943504266,3594.352339866538,3119.042631804314
"514120","Welding, soldering, & brazing workers",33432.959095937586,34580.68007391866,34765.75666112749,36463.063394962344,38513.75980005706,38265.69361242998,771.715036253245,821.4832245354827,856.1710299844453,877.9102016657714,930.3327930305155,884.6653437041027
"514XXX","Miscellaneous metal workers & plastic workers, including multiple machine tool setters",29592.970685664746,30175.388542774945,31273.834751943803,32437.411422286015,33730.36264920311,34858.03554057097,771.1383438134286,844.4294804075806,914.5133931249039,789.2512286061616,886.5789416865091,1001.1236165939335
"515111","Prepress technicians & workers",31513.39309278826,25172.3834726091,26101.502345200995,27869.791549064204,31620.717738885258,31591.033596837944,7001.248048476131,2964.781545840244,3076.4757854619597,3295.743679209876,4992.33604820238,4109.00660146176
"515112","Printing press operators",27645.09256897275,28549.047658525757,29139.544758350243,30499.49328431041,31112.5881429459,33151.163614653626,1226.9299405652562,1188.6758908436623,1282.9669073093903,1233.2750461547428,1512.5766676846154,1710.7361720756644
"515113","Print binding & finishing workers",20298.378586371786,23193.714342171446,26013.32030186812,24132.819290943018,29432.047223189416,24886.293725414947,2670.2907205065453,2581.9427608635488,3096.4491375649563,3608.236271400598,3572.791556281706,3048.170132576069
"516011","Laundry & drycleaning workers",15388.722967217416,15571.066208840972,17210.588685240564,16405.635105281326,16155.151842684892,18421.04013759214,1001.0650591089349,1005.6880313905518,1399.002099095267,1373.6873453365818,903.1990342762339,1531.9933168012524
"516021","Pressers, textile, garment, & related materials",15431.640824561118,14164.774957056025,14995.201119642925,18355.67320389619,19378.78469526282,20432.330652607026,1846.9913223430133,1486.663662872346,1427.4390008729938,1923.6258404792268,2827.7785662261617,2597.421274820525
"516031","Sewing machine operators",16411.178607574082,15863.541080436647,17889.692433617383,17339.526843493844,19193.092221124723,18879.583528770112,1264.8974239499414,964.9520311846956,1415.6149087527251,1004.9951032594072,1435.874491374308,1176.3168131500572
"516040","Shoe & leather workers",16733.65775972638,15275.324648098233,16806.09202195019,27545.3162382204,17425.628341477437,18983.2286817548,2990.887716373007,3394.03794235767,3820.6505312081927,6047.118374969962,5566.962469872806,4280.645509283718
"516050","Tailors, dressmakers, & sewers",15452.302118228614,15155.23838625801,15078.852117553928,16917.023854093146,17440.32133861889,16399.643206828736,1663.0768694421201,2452.6025598604556,1782.1690699499775,2227.4450925474707,2113.1478563563805,1727.6390419481818
"516060","Textile machine setters, operators, and tenders",,,,,22026.42293617813,25270.766121606604,,,,,2180.587617720748,4039.6946323212155
"516093","Upholsterers",17942.896623278626,19301.377153640664,22457.944875653415,21059.06445417531,22006.009828405702,24999.290690568345,2339.0844920872864,2685.883898537475,2997.373263213606,2575.598633253291,2695.682476473596,3448.9153310890656
"51609X","Miscellaneous textile, apparel, & furnishings workers except upholsterers",24673.909218915007,23904.33185652211,23068.359180476546,26359.664042101827,29136.427428492945,33179.90360738255,3741.897128973005,4140.373688030814,3999.8245070688135,4710.520341920413,4237.780447373732,7527.681500832829
"517011","Cabinetmakers & bench carpenters",23416.1973474242,21811.92226230653,24302.136700268915,24644.39461327868,26434.85324718448,26618.35061029542,2147.5930732248567,2081.461598522609,2096.729046631129,2353.6229554755355,2432.9930290932166,2338.4013535211366
"517021","Furniture finishers",20272.15127388535,18194.701963993455,19439.22933539015,17360.807663626456,19972.627694406547,28074.854838709678,3586.596908976255,3098.3058100751796,3988.730854903973,3711.3329300833275,3934.840169719203,5257.624594118848
"517041","Sawing machine setters, operators, & tenders, wood",20390.224855019937,20273.750174427765,23659.218925995454,24352.941804591563,23847.179577183884,29187.09871065407,2582.6709839518035,1958.240505141792,2473.3784745442435,2467.0891830096707,2778.4688966618933,5105.965024536281
"517042","Woodworking machine setters, operators, & tenders, except sawing",19539.062174624425,19404.758423674186,29480.197206141456,24667.400868256136,23802.20209028241,29933.112648630733,2627.896135521372,2844.37158402836,9817.833202494572,3069.2942760779415,3520.333176883325,6156.588727304347
"5170XX","Miscellaneous woodworkers, including model makers & patternmakers",20992.70480321191,20752.428595674523,19381.04747028703,19994.50958574936,24286.40007122326,21183.008155636733,2770.8384559675383,2690.2571036356335,2831.385207184602,2749.171188568607,5726.730428191744,3150.6839086783543
"518010","Power plant operators, distributors, & dispatchers",70217.20017021893,78350.53667946771,75775.05697172308,79680.21726608345,81238.81892801155,83308.32051259637,5006.115130455822,5054.1129196269285,4616.1751197995645,5884.802455119018,5314.466929900194,6240.728700271477
"518021","Stationary engineers & boiler operators",51405.08541706231,51618.450980562906,51988.911227931916,52093.2920146325,57166.40680366663,67728.98675456125,3107.2652019166694,2642.242379570842,3495.643227687198,3033.5994974634073,3258.2218913831935,3895.4515434243963
"518031","Water & wastewater treatment plant & system operators",42170.6095723251,44587.59708428433,43220.13454262297,44894.53528168947,45861.533544229416,47324.74335942288,2007.9788726191478,2433.9217421384324,2149.54185455547,2463.3335321329673,2144.5596156479282,2127.6720615702916
"518090","Miscellaneous plant & system operators",56920.742804238245,56642.17793316348,57797.90000411252,64685.58457528688,64243.60165192887,63444.60743671764,4571.332490142435,3903.3708101674856,5491.624335832875,4553.153294780552,5740.806472630359,4409.099604991965
"519010","Chemical processing machine setters, operators, & tenders",46112.86542522263,44479.65191838021,48864.527926355055,45413.991022540926,46828.62639914105,51792.26893480086,3073.064169668037,3738.6444157477968,3640.0607684423935,2940.3302652861466,3743.890406561877,4001.8675949529134
"519020","Crushing, grinding, polishing, mixing, & blending workers",31115.613378457274,33847.06629615657,32696.70874297081,36071.1543300569,38145.171971749754,37504.250713480375,1829.514024138631,2239.379956975135,2487.161417588805,2410.638044992677,2503.2609328392164,2265.509775800929
"519030","Cutting workers",20441.81904030363,21491.20046957032,21911.130356866986,22404.0831863809,25475.23900293255,23612.57436655907,1555.0844218825641,1956.4270837993645,1783.0188510182552,1624.0077983384494,3319.785374101702,2708.4291226580062
"519041","Extruding, forming, pressing, & compacting machine setters, operators, & tenders",28064.507481724966,30136.47063563393,30247.51371451621,30394.390700615924,30979.957980235547,33050.88389563351,3155.98669013014,4100.298001091015,2732.105303836935,2563.2823398426003,3526.9613605003033,4289.252613323438
"519051","Furnace, kiln, oven, drier, & kettle operators & tenders",36529.21095290252,32332.594828615787,35055.17396502765,34764.78726391912,37343.63645074741,39819.440479041914,5227.572434686973,4445.406880135714,5362.507477879578,6215.3032763008305,7483.39659074279,6461.216031469123
"519061","Inspectors, testers, sorters, samplers, & weighers",33613.17958043756,34544.485536451866,34774.274946578495,35655.73691460055,37501.39082662101,38297.40203355484,793.0921456712883,787.8687669597246,806.240271627899,805.3678439027802,839.8352359728063,927.224955691429
"519071","Jewelers & precious stone & metal workers",22039.840819259793,23354.894100976955,18895.481286710914,22086.46564153167,23371.070815025927,24445.439054162453,2813.447552880766,2806.574802670639,2886.9153254181206,5291.949504940474,3735.4963789428602,3123.601780304776
"519080","Medical, dental, & ophthalmic laboratory technicians",29465.792695932058,28841.886057510404,30414.033071433874,34601.53713737913,32287.35879305663,33420.02477603063,2216.5235035238225,2065.2643370814826,2497.8400326469905,2722.1456621076813,2411.812445121835,2078.5955381923186
"519111","Packaging & filling machine operators & tenders",19222.776983337477,19949.594484803223,21690.654054833736,22187.076024898404,22831.58776637727,23948.881618339878,723.702711271216,791.1401681579814,1041.7549436084314,775.1686980822229,847.6643098644726,1101.849651669227
"519120","Painting workers",29391.975765648986,29492.57965371956,33130.25534794119,33936.611597134426,34287.379915219564,37054.41358470246,1449.414179289124,1656.961787732168,1876.083998523222,1794.5181926649107,1764.3316041314463,2126.952979699843
"519151","Photographic process workers & processing machine operators",24125.504515389184,26816.654332776317,29689.677926285945,36555.60445697555,41106.227771830556,39034.42354731113,3052.096720083832,5007.399359922876,5014.391830038583,6638.512163671218,7019.53344953956,7195.193945945259
"519160","Computer numerically controlled tool operators and programmers",,,,,43462.63214328742,43220.72315089914,,,,,1757.783673667147,1701.694108873078
"519191","Adhesive bonding machine operators & tenders",22741.20879019626,24263.670627552914,24766.151010701546,26721.371923831215,29275.306714923765,27006.20967331893,5467.429944516784,5030.736032578612,5571.575388983724,4187.667756860171,10131.656956947503,3900.1434908912183
"519194","Etchers & engravers",22483.290850444497,21941.448023886227,23918.929306523118,23593.888603130283,20994.93822597677,24662.7971794396,5361.5617362575,5804.466160084124,5187.243432922411,4834.125917725519,4911.144302514335,5848.303776163123
"519195","Molders, shapers, & casters, except metal & plastic",22372.731745006688,27790.766808171928,25127.86704212268,30172.340337204565,30732.15843700899,30076.346060551612,2993.7841685461963,4081.0530047063844,3858.3666882934112,4649.4101774932105,4380.543416985503,3959.414674545961
"519196","Paper goods machine setters, operators, & tenders",27930.78718060712,28886.456031756712,32845.32005374146,32904.52779999305,30313.924162696436,38287.894374922565,3499.9682518584773,3426.6506659215047,4490.336145266736,4623.673565821766,4516.425307541363,4347.319088297845
"519197","Tire builders",41198.38896383375,39024.79694439509,39974.503891509434,41058.979040168146,37860.24505905395,44213.873842082045,4813.824912324319,4271.789984826021,4546.276793525272,6287.2239022304575,5138.316769848866,5549.703671528705
"519198","Helpersproduction workers",16407.226794841605,18007.517730596177,16311.446975491846,16184.226746718945,20143.176719972165,18109.453694831183,1725.5084916903106,1822.9379626640539,1951.7470824891125,1627.6046355865417,2972.976879649506,1710.2920106634638
"5191XX","Miscellaneous production workers, including semiconductor processors",27089.90577216109,28578.615319294946,29245.414648436985,30671.384958470124,31909.206752332768,32421.48981907313,530.1397483451132,551.8610073732018,569.5074115579205,597.4961107086523,616.1983106359596,599.2587670909131
"531000","Supervisors of transportation & material moving workers",43937.31731703272,44863.52427303071,45827.2808638433,48243.57954413804,47475.97378414225,49217.37171620389,1864.4996400953758,1840.6984768550383,1854.3928204424735,1954.20171372306,1672.5123131216387,1959.3834804913809
"532010","Aircraft pilots & flight engineers",103958.36332013238,107173.85427190005,110285.05718537416,124472.99252985371,128325.57360971063,133250.40827396372,5402.613041752718,5705.819583322246,5602.37633983683,6559.819697475645,6742.310816272126,6479.191888062462
"532020","Air traffic controllers & airfield operations specialists",72654.98363342059,74546.25977451689,70733.28042112486,79283.69261801097,69134.84321554394,77937.20474852214,6332.442831913071,6058.353212464682,7222.598026128522,7503.523653014906,6688.068928554504,6520.694124043108
"532031","Flight attendants",36124.73653084573,39035.065278912734,40955.59603324581,43508.128620689655,46891.309392561285,44979.9296787188,1799.9052423012722,1921.2107273040485,2219.113741090707,2185.364055099372,2654.5279198139583,2090.582023744038
"533011","Ambulance drivers & attendants, except emergency medical technicians",21945.999208312718,21959.348882582475,27033.80651016457,21535.590818087676,25398.0552955665,25067.37027732148,3631.213101180357,3901.8402071222904,7710.1080734612,4156.692208392906,3569.1526558507867,4674.489378154717
"533030","Driver/sales workers & truck drivers",30663.348695404173,31878.26537028759,32962.92570429866,33542.65274093727,34856.05425975023,36240.528754435545,371.1163684319141,386.57106951899414,391.8438959541153,410.06195656441776,400.9059758348761,419.4995422717457
"533051","Bus drivers, school",,,,,19863.52543073626,21929.918288222383,,,,,944.6034247252798,1073.1210913684408
"533052","Bus drivers, transit and intercity",,,,,31058.899701309867,31695.28658483638,,,,,1362.2804450200729,1164.0898748582665
"533053","Shuttle drivers and chauffeurs",,,,,20707.831104655925,21892.09215134146,,,,,1366.902679776909,1662.6235703908021
"533054","Taxi drivers",,,,,15216.587330334216,16009.455025283969,,,,,850.3304550111511,903.0112058787062
"533099","Motor vehicle operators, all other",13268.438794175752,11984.372880049337,15488.17447610721,17726.419435179658,18588.12135445112,20465.173744279284,1632.2045421292416,1514.1618796640803,2158.055361487484,2726.0662478602,1275.4715487118294,1220.3734089159007
"534010","Locomotive engineers & operators",69397.17225664032,70748.03889235813,70956.83438042564,66027.04886658302,69443.49935299964,78175.27544394752,3695.9051353964073,4563.815843738439,4076.8220295630044,3969.851791176932,4215.879884827749,4786.740969426518
"534031","Railroad conductors & yardmasters",57160.15681833212,55542.2203482128,60890.609963853,62539.768680289104,64667.5100204567,63706.01120076261,3586.3966355253638,3550.045240984688,4544.908321022834,4410.551621568287,3698.230571647884,3832.330285251768
"5340XX","Subway, streetcar, & other rail transportation workers",45329.3275261324,44698.67706511571,51717.60106087021,50218.80511130756,46574.12095859331,56034.15328698966,9191.625826239275,4972.594689759427,9216.09683541345,5078.189159207662,6804.838456658718,6408.11564390992
